1	9.9791507579495828e+00	1.2638742081758134e-01	7.6982599157426890e-02
2	9.1222410036550627e-01	1.1553453199510956e-02	6.3537122449055516e-03
3	1.3670635704630740e-01	1.7314062384202605e-03	1.2435805200645023e-02
4	1.8664811797748371e-02	2.3639260297613577e-04	1.2925018505435260e-02
5	2.1672573329567513e-03	2.7448634779085658e-05	1.2950380280472240e-02
6	2.2781409631988936e-04	2.8852992361922120e-06	1.2950830612451059e-02
7	2.9906148739655691e-05	3.7876579856066545e-07	1.2950756214121562e-02
8	4.5869095686157380e-06	5.8093888344056288e-08	1.2950749788741112e-02
9	6.8771598193961836e-07	8.7100246624831930e-09	1.2950747530900308e-02
10	1.1145311873406172e-07	1.4115702388454570e-09	1.2950746766381194e-02
11	1.7893967196869198e-08	2.2662974205546416e-10	1.2950746724830653e-02
12	4.1402472561458126e-09	5.2436844070572461e-11	1.2950746721984263e-02
